State Code,Dist.Code,State,Area Name,No_HH,F_SC,M_ST,F_ST,M_LIT,M_ILL,MAINWORK_M,MAIN_CL_M,MAIN_AL_M,MAIN_HH_M,MARGWORK_M,MARG_HH_F,MARG_OT_F,MARGWORK_3_6_M,MARG_CL_3_6_M,MARG_CL_3_6_F,MARG_AL_3_6_M,MARG_AL_3_6_F,MARG_OT_3_6_M,MARG_OT_3_6_F,MARGWORK_0_3_F,MARG_CL_0_3_M,MARG_AL_0_3_F,MARG_HH_0_3_M,MARG_HH_0_3_F
23,448,Madhya Pradesh,Harda ,9855.0,4593.0,3382.0,5367.0,10696.0,3997.0,5135.0,1089.0,1502.0,199.0,1758.0,119.0,588.0,7800.0,1365.0,2316.0,84.0,228.0,36.0,49.0,414.0,393.0,114.0,223.0,516.0
23,449,Madhya Pradesh,Hoshangabad,26860.0,11243.0,6619.0,10019.0,31725.0,9778.0,15757.0,2664.0,3862.0,301.0,4333.0,196.0,1616.0,21413.0,3619.0,5069.0,125.0,343.0,104.0,137.0,1294.0,714.0,131.0,369.0,841.0
23,450,Madhya Pradesh,Katni ,32678.0,8394.0,9430.0,17284.0,29129.0,10923.0,11565.0,1922.0,2295.0,478.0,6231.0,960.0,2590.0,22256.0,4788.0,10118.0,512.0,1290.0,230.0,767.0,1903.0,1443.0,310.0,774.0,2228.0
23,451,Madhya Pradesh,Jabalpur,73911.0,26669.0,14853.0,24541.0,92463.0,26016.0,48176.0,2638.0,5861.0,2466.875,13470.0,1666.0,6601.0,56833.0,10958.0,14527.0,371.0,813.0,603.0,1358.0,5291.0,2512.0,232.0,756.0,1894.0
23,452,Madhya Pradesh,Narsimhapur,24212.0,7837.0,4014.0,6975.0,22869.0,7143.0,11815.0,2152.0,4769.0,359.0,3243.0,116.0,809.0,14954.0,2701.0,4964.0,121.0,324.0,45.0,88.0,635.0,542.0,124.0,352.0,808.0
23,453,Madhya Pradesh,Dindori ,23762.0,2119.0,16368.0,30556.375,16203.0,8190.0,7471.0,3302.0,2772.0,123.0,4069.0,290.0,1100.0,12853.0,3079.0,8749.0,459.0,1132.0,66.0,170.0,792.0,990.0,513.0,555.0,1872.0
23,454,Madhya Pradesh,Mandla,38753.0,3904.0,18704.375,30556.375,30250.0,12246.0,12209.0,2861.0,4848.0,241.0,7997.0,351.0,1505.0,22290.0,6356.0,16376.0,669.0,1809.0,95.0,240.0,1164.0,1641.0,657.0,1117.0,3230.0
23,455,Madhya Pradesh,Chhindwara,59464.0,17170.0,18704.375,30556.375,61485.0,21253.0,30471.0,6725.0,9713.0,605.0,10563.0,346.0,3386.0,41704.0,8603.0,16704.0,661.0,1894.0,191.0,250.0,2541.0,1960.0,599.0,965.0,2501.0
23,456,Madhya Pradesh,Seoni,40662.0,8137.0,16664.0,30556.375,33868.0,10804.0,14020.0,2893.0,5178.0,251.0,8347.0,305.0,1995.0,22305.0,6934.0,15855.0,539.0,1706.0,134.0,232.0,1425.0,1413.0,541.0,948.0,2901.0
23,457,Madhya Pradesh,Balaghat,60347.0,12336.0,17639.0,30556.375,52145.0,15472.0,21549.0,5174.0,7745.0,513.0,12578.0,660.0,2845.0,33490.0,10515.0,25792.0,1132.0,3456.0,178.0,477.0,2125.0,2063.0,974.0,1362.0,3829.875
23,458,Madhya Pradesh,Guna,14837.0,6101.0,3128.0,5130.0,15936.0,8033.0,7714.0,2377.0,1490.0,216.0,2506.0,140.0,735.0,13749.0,2069.0,4320.0,293.0,903.0,55.0,115.0,608.0,437.0,230.0,220.0,589.0
23,459,Madhya Pradesh,Ashoknagar,10874.0,4965.0,1958.0,3046.0,10613.0,5342.0,5377.0,1507.0,1562.0,250.0,1436.0,110.0,373.0,9142.0,1181.0,2168.0,94.0,258.0,34.0,78.0,295.0,255.0,72.0,161.0,362.0
23,460,Madhya Pradesh,Shahdol,29711.0,4744.0,14101.0,28381.0,22856.0,9543.0,7633.0,1397.0,1997.0,249.0,6606.0,453.0,2537.0,18160.0,5378.0,13179.0,550.0,1437.0,131.0,302.0,1924.0,1228.0,345.0,762.0,2655.0
23,461,Madhya Pradesh,Anuppur,21624.0,3958.0,13134.0,24773.0,17371.0,7499.0,7529.0,2829.0,1750.0,141.0,3865.0,181.0,1551.0,13476.0,3088.0,7267.0,488.0,1208.0,66.0,118.0,1059.0,777.0,452.0,358.0,1179.0
23,462,Madhya Pradesh,Sidhi,28721.0,6636.0,9936.0,17609.0,24620.0,12895.0,8062.0,1939.0,3467.0,213.0,4702.0,399.0,1194.0,24751.0,3720.0,9602.0,462.0,1506.0,123.0,294.0,849.0,982.0,364.0,670.0,1884.0
23,463,Madhya Pradesh,Singrauli,18220.0,5322.0,8358.0,14358.0,14890.0,8692.0,6040.0,1668.0,2143.0,98.0,2392.0,152.0,948.0,15150.0,1991.0,5573.0,200.0,779.0,51.0,106.0,725.0,401.0,163.0,171.0,700.0
23,464,Madhya Pradesh,Jhabua,18254.0,1013.0,18704.375,30556.375,12532.0,15173.0,6657.0,3529.0,938.0,131.0,3307.0,71.0,706.0,17741.0,2337.0,5731.0,763.0,2494.0,27.0,47.0,527.0,970.0,721.0,283.0,518.0
23,465,Madhya Pradesh,Alirajpur,11424.0,1331.0,16754.0,27285.0,7239.0,12347.0,5549.0,3700.0,593.0,88.0,2269.0,66.0,312.0,11768.0,1701.0,4166.0,679.0,1707.0,23.0,50.0,219.0,568.0,432.0,205.0,359.0
23,466,Madhya Pradesh,Khandwa (East Nimar),27209.0,8626.0,11207.0,18176.0,25222.0,12064.0,15843.0,3073.0,6414.0,420.0,3008.0,107.0,852.0,18435.0,2578.0,5371.0,175.0,540.0,46.0,81.0,695.0,430.0,172.0,249.0,805.0
23,467,Madhya Pradesh,Burhanpur,15025.0,4042.0,5150.0,7708.0,14170.0,7843.0,9884.0,1206.0,3616.0,307.0,1404.0,61.0,406.0,10725.0,1237.0,2529.0,57.0,147.0,11.0,43.0,342.0,167.0,19.0,89.0,228.0
24,468,Gujarat,Kachchh,45072.0,10977.0,387.0,661.0,41018.0,16016.0,26520.0,2574.0,5076.0,245.0,2245.0,323.0,2258.0,28269.0,1903.0,4736.0,75.0,249.0,19.0,230.0,1946.0,342.0,62.0,115.0,443.0
24,469,Gujarat,Banas Kantha,38401.0,11683.0,5392.0,7400.0,45918.0,19514.0,28232.0,9195.0,7840.0,250.0,3194.0,139.0,3152.0,34006.0,2839.0,8188.0,279.0,1070.0,53.0,113.0,2818.0,355.0,92.0,128.0,348.0
24,470,Gujarat,Patan  ,27154.0,7336.0,645.0,920.0,29301.0,10581.0,18414.0,3599.0,6777.0,185.0,2227.0,114.0,1323.0,19241.0,1965.0,5141.0,101.0,432.0,38.0,81.0,1140.0,262.0,56.0,105.0,445.0
24,471,Gujarat,Mahesana,43143.0,9480.0,350.0,518.0,46751.0,10966.0,26733.0,5714.0,7960.0,253.0,2927.0,180.0,2531.0,28057.0,2636.0,5820.0,179.0,522.0,53.0,155.0,2260.0,291.0,83.0,80.0,292.0
24,472,Gujarat,Sabar Kantha,43491.0,8802.0,14998.0,23558.0,45661.0,14548.0,22532.0,7787.0,5664.0,168.0,5413.0,244.0,4337.0,32264.0,4523.0,13007.0,599.0,1791.0,59.0,211.0,3824.0,890.0,228.0,552.0,1195.0
24,473,Gujarat,Gandhinagar,30971.0,6420.0,518.0,726.0,36849.0,9386.0,20838.0,3832.0,5068.0,236.0,2962.0,203.0,2202.0,22435.0,2640.0,4573.0,152.0,262.0,56.0,166.0,1947.0,322.0,60.0,88.0,286.0
24,474,Gujarat,Ahmadabad,143004.0,51808.0,3760.0,5203.0,163026.75,60896.25,85617.0,5255.0,9356.0,2106.0,11549.0,1167.0,9393.625,118734.5,10163.0,15330.0,353.0,675.0,304.0,935.0,7776.0,1386.0,53.0,148.0,611.0
24,475,Gujarat,Surendranagar,28842.0,7757.0,400.0,658.0,31269.0,11327.0,20775.0,3208.0,6157.0,224.0,2242.0,132.0,1221.0,19579.0,2000.0,4861.0,89.0,367.0,21.0,104.0,1053.0,242.0,92.0,119.0,516.0
24,476,Gujarat,Rajkot,62952.0,12253.0,682.0,1094.0,75475.0,20422.0,50742.0,4601.0,5078.0,665.0,3404.0,324.0,2806.0,41751.0,2997.0,5406.0,169.0,959.0,78.0,256.0,2455.0,407.0,171.0,58.0,211.0
24,477,Gujarat,Jamnagar,40678.0,8985.0,640.0,925.0,49569.0,18264.0,33945.0,5326.0,4213.0,413.0,3364.0,305.0,2524.0,30524.0,3055.0,5488.0,183.0,1064.0,69.0,257.0,2240.0,309.0,171.0,77.0,271.0
24,478,Gujarat,Porbandar ,14868.0,2983.0,293.0,405.0,16148.0,4321.0,10285.0,1376.0,1517.0,79.0,1151.0,49.0,677.0,9033.0,1069.0,1665.0,67.0,332.0,23.0,38.0,587.0,82.0,75.0,31.0,139.0
24,479,Gujarat,Junagadh,47718.0,12098.0,1409.0,2086.0,58881.0,19513.0,39149.0,7509.0,10321.0,355.0,3147.0,131.0,1911.0,36098.0,2741.0,7739.0,283.0,1940.0,50.0,100.0,1613.0,406.0,379.0,140.0,483.0
24,480,Gujarat,Amreli,22765.0,5054.0,98.0,161.0,24390.0,8847.0,16534.0,3178.0,4766.0,109.0,1658.0,69.0,923.0,15045.0,1409.0,4623.0,195.0,1127.0,20.0,56.0,760.0,249.0,203.0,112.0,481.0
24,481,Gujarat,Bhavnagar,44122.0,6403.0,265.0,428.0,52248.0,18040.0,33994.0,3642.0,6027.0,506.0,2957.0,260.0,2092.0,33337.0,2672.0,5840.0,179.0,618.0,104.0,207.0,1769.0,285.0,70.0,82.0,350.0
24,482,Gujarat,Anand  ,61060.0,8755.0,1232.0,1763.0,86031.0,20908.0,53036.0,10034.0,18562.75,1102.0,6184.0,345.0,4285.0,47719.0,5574.0,10863.0,333.0,423.0,141.0,273.0,3697.0,610.0,62.0,246.0,649.0
24,483,Gujarat,Kheda,56372.0,7852.0,1804.0,2520.0,70540.0,18795.0,39968.0,9621.0,13544.0,433.0,7145.0,285.0,4327.0,42222.0,6403.0,12121.0,451.0,766.0,89.0,230.0,4000.0,742.0,80.0,387.0,766.0
24,484,Gujarat,Panch Mahals,43998.0,6309.0,18704.375,26510.0,54494.0,20744.0,28974.0,13088.0,5831.0,246.0,8063.0,259.0,3583.0,38201.0,7121.0,21480.0,1221.0,4401.625,116.0,200.0,3316.0,942.0,445.0,500.0,959.0
24,485,Gujarat,Dohad  ,24586.0,2059.0,18704.375,30556.375,32029.0,22048.0,17376.0,8538.0,2893.0,186.0,7089.0,243.0,2124.0,29612.0,6078.0,16279.0,876.0,2758.0,91.0,212.0,1813.0,1011.0,374.0,538.0,1243.0
24,486,Gujarat,Vadodara,102843.0,16322.0,18704.375,30556.375,128146.0,38838.0,80846.0,12055.0,18562.75,775.0,9955.0,355.0,4347.0,76183.0,8746.0,17837.0,550.0,1390.0,168.0,303.0,3770.0,1209.0,181.0,491.0,1276.0
24,487,Gujarat,Narmada,14477.0,853.0,16251.0,25344.0,16211.0,5447.0,8732.0,1996.0,4636.0,49.0,2706.0,59.0,591.0,10220.0,2452.0,5612.0,142.0,263.0,29.0,48.0,545.0,254.0,44.0,174.0,516.0
24,488,Gujarat,Bharuch,47407.0,5651.0,18704.375,30556.375,59241.0,18958.0,37608.0,5109.0,14714.0,464.0,5260.0,239.0,2104.0,35331.0,4421.0,7509.0,274.0,501.0,99.0,215.0,1761.0,839.0,68.0,424.0,744.0
24,489,Gujarat,The Dangs,5051.0,111.0,6777.0,11526.0,4879.0,2455.0,2680.0,1381.0,775.0,11.0,623.0,12.0,119.0,4031.0,533.0,1708.0,113.0,459.0,8.0,10.0,105.0,90.0,39.0,48.0,137.0
24,490,Gujarat,Navsari  ,45283.0,3720.0,18704.375,30556.375,51593.0,12519.0,32496.0,3876.0,10337.0,293.0,3675.0,133.0,1804.0,27941.0,3207.0,6229.0,258.0,697.0,59.0,108.0,1449.0,468.0,70.0,219.0,499.0
24,491,Gujarat,Valsad,41086.0,3533.0,18704.375,30556.375,49548.0,14285.0,28759.0,3701.0,3923.0,414.0,4873.0,328.0,2817.0,30201.0,4136.0,8932.0,386.0,1073.0,97.0,268.0,2453.0,737.0,177.0,325.0,862.0
24,492,Gujarat,Surat,108968.0,12835.0,18704.375,30556.375,139924.0,43752.0,85617.0,6270.0,18562.75,1269.0,5140.0,512.0,4097.0,81783.0,4477.0,9300.0,174.0,540.0,95.0,443.0,3572.0,663.0,46.0,172.0,489.0
24,493,Gujarat,Tapi,25954.0,728.0,18704.375,30556.375,27142.0,11900.0,18221.0,4557.0,8901.0,238.0,4420.0,274.0,1322.0,16401.0,4001.0,9234.0,376.0,985.0,98.0,244.0,1186.0,419.0,76.0,270.0,657.0
25,494,Daman & Diu,Diu,3844.0,369.0,27.0,30.0,5752.0,1325.0,3513.0,17.0,7.0,9.0,80.0,107.0,193.0,3484.0,66.0,287.0,5.0,9.0,3.0,78.0,181.0,14.0,8.0,0.0,7.0
25,495,Daman & Diu,Daman,3611.0,339.0,1318.0,1909.0,5128.0,948.0,3155.0,65.0,20.0,21.0,136.0,8.0,132.0,2785.0,113.0,207.0,5.0,68.0,1.0,7.0,97.0,23.0,6.0,1.0,4.0
26,496,Dadara & Nagar Havelli,Dadra & Nagar Haveli,4288.0,247.0,5197.0,8094.0,5119.0,1863.0,2716.0,523.0,155.0,46.0,422.0,42.0,276.0,3844.0,368.0,1084.0,56.0,235.0,5.0,39.0,236.0,54.0,18.0,28.0,138.0
27,497,Maharashtra,Nandurbar,34570.0,3422.0,18704.375,30556.375,30639.0,16936.0,19422.0,3609.0,9688.0,303.0,3007.0,328.0,1077.0,25146.0,2635.0,7249.0,289.0,816.0,64.0,253.0,882.0,372.0,100.0,174.0,582.0
27,498,Maharashtra,Dhule,57464.0,11815.0,18704.375,30556.375,57829.0,26923.0,35805.0,5959.0,14285.0,627.0,4285.0,420.0,1903.0,44662.0,3769.0,8774.0,446.0,1010.0,131.0,333.0,1659.0,516.0,162.0,230.0,763.0
27,499,Maharashtra,Jalgaon,121366.0,31886.0,18704.375,30556.375,114227.0,41903.0,63854.0,9414.0,18562.75,1128.0,8538.0,745.0,3899.0,83738.0,7356.0,16045.0,487.0,1245.0,195.0,585.0,3350.0,1182.0,269.0,642.0,1691.0
27,500,Maharashtra,Buldana,59326.0,27136.0,2876.0,5268.0,52904.0,13508.0,27114.0,4887.0,13800.0,272.0,3142.0,162.0,1012.0,36156.0,2741.0,5910.0,228.0,677.0,45.0,111.0,858.0,401.0,147.0,206.0,744.0
27,501,Maharashtra,Akola,44307.0,22521.0,3136.0,5613.0,46295.0,10464.0,25432.0,2562.0,10650.0,305.0,2645.0,118.0,927.0,28682.0,2293.0,4158.0,152.0,316.0,44.0,79.0,780.0,352.0,75.0,198.0,517.0
27,502,Maharashtra,Washim,26527.0,12842.0,2270.0,3957.0,25026.0,6093.0,12458.0,2246.0,6990.0,142.0,1731.0,91.0,469.0,16930.0,1519.0,3590.0,127.0,339.0,22.0,72.0,380.0,212.0,63.0,127.0,348.0
27,503,Maharashtra,Amravati,75190.0,32952.0,10709.0,17644.0,78797.0,16003.0,42315.0,4299.0,18562.75,721.0,6363.0,368.0,2213.0,46122.0,5420.0,9681.0,345.0,709.0,90.0,252.0,1780.0,943.0,168.0,464.0,1247.0
27,504,Maharashtra,Wardha,36812.0,12927.0,4907.0,8427.0,35510.0,5987.0,19516.0,2624.0,7446.0,515.0,2827.0,213.0,1117.0,19154.0,2362.0,4496.0,107.0,262.0,53.0,154.0,880.0,465.0,71.0,181.0,617.0
27,505,Maharashtra,Nagpur,140230.0,64545.125,18704.375,30556.375,163026.75,34288.0,85617.0,5268.0,13347.0,2328.0,11288.0,1010.0,8106.0,98871.0,9516.0,15481.0,385.0,914.0,318.0,804.0,6816.0,1772.0,172.0,433.0,1140.0
27,506,Maharashtra,Bhandara,43593.0,19213.0,3915.0,7326.0,42309.0,9283.0,18477.0,2893.0,7169.0,476.0,7367.0,561.0,2347.0,25748.0,6309.0,14014.0,465.0,1238.0,153.0,418.0,1827.0,1058.0,221.0,615.0,1996.0
27,507,Maharashtra,Gondiya,40414.0,16001.0,7384.0,13966.0,40552.0,8821.0,17528.0,3218.0,5274.0,530.0,7528.0,1346.0,2716.0,24317.0,6551.0,14238.0,939.0,2107.0,215.0,1050.0,2099.0,977.0,465.0,462.0,1737.0
27,508,Maharashtra,Gadchiroli,32497.0,8368.0,12257.0,23317.0,26469.0,6961.0,11660.0,4252.0,4098.0,257.0,5723.0,252.0,1714.0,16047.0,4878.0,11898.0,980.0,2120.0,85.0,185.0,1319.0,845.0,370.0,476.0,1709.0
27,509,Maharashtra,Chandrapur,70737.0,26993.0,13055.0,25555.0,61053.0,13974.0,28301.0,3849.0,8996.0,600.0,8691.0,484.0,3898.0,38035.0,7290.0,17487.0,527.0,1438.0,165.0,352.0,3022.0,1401.0,362.0,674.0,2616.0
27,510,Maharashtra,Yavatmal,78258.0,22770.0,16927.0,30556.375,68487.0,15242.0,36162.0,5755.0,18562.75,484.0,5076.0,267.0,1699.0,42491.0,4428.0,10187.0,368.0,919.0,80.0,201.0,1358.0,648.0,206.0,360.0,1170.0
27,511,Maharashtra,Nanded,65214.0,35259.0,8342.0,14499.0,70358.0,24776.0,36899.0,6586.0,14436.0,505.0,5039.0,368.0,2710.0,53196.0,4391.0,9947.0,327.0,1142.0,91.0,296.0,2288.0,648.0,141.0,224.0,718.0
27,512,Maharashtra,Hingoli,20814.0,9571.0,2504.0,4406.0,21250.0,6832.0,11057.0,2985.0,4617.0,169.0,1292.0,92.0,575.0,15733.0,1128.0,2779.0,141.0,461.0,26.0,73.0,472.0,164.0,52.0,81.0,228.0
27,513,Maharashtra,Parbhani,35290.0,15007.0,1115.0,2019.0,34303.0,13481.0,17658.0,3362.0,6208.0,310.0,1929.0,159.0,1449.0,28197.0,1647.0,3839.0,123.0,418.0,39.0,127.0,1180.0,282.0,55.0,74.0,277.0
27,514,Maharashtra,Jalna,42680.0,17799.0,1450.0,2542.0,38005.0,16641.0,20596.0,5946.0,6919.0,295.0,2707.0,292.0,1658.0,31343.0,2230.0,5413.0,296.0,845.0,83.0,220.0,1371.0,477.0,168.0,135.0,391.0
27,515,Maharashtra,Aurangabad,71409.0,29645.0,4673.0,7813.0,75942.0,24689.0,40053.0,7803.0,9761.0,588.0,3899.0,375.0,2814.0,56679.0,3158.0,6524.0,319.0,838.0,106.0,288.0,2333.0,741.0,206.0,216.0,585.0
27,516,Maharashtra,Nashik,130167.0,41639.0,18704.375,30556.375,151090.0,47711.0,85617.0,16202.25,18562.75,1598.0,8180.0,923.0,4723.0,100792.0,6903.0,12588.0,827.0,2413.0,211.0,733.0,4004.0,1277.0,431.0,393.0,951.0
27,517,Maharashtra,Thane,143004.0,59127.0,18704.375,30556.375,163026.75,60896.25,85617.0,7106.0,10033.0,2466.875,20094.375,2148.625,9393.625,118734.5,16859.5,31227.75,1673.0,4117.0,556.0,1606.5,7776.0,3321.0,863.0,673.0,2423.0
27,518,Maharashtra,Mumbai Suburban,143004.0,61131.0,6994.0,10586.0,163026.75,60896.25,85617.0,602.0,1245.0,2466.875,14727.0,1968.0,9393.625,118734.5,12063.0,17272.0,309.0,507.0,406.0,1451.0,7776.0,2664.0,12.0,28.0,26.0
27,519,Maharashtra,Mumbai,123717.0,32366.0,1629.0,2533.0,163026.75,34767.0,85617.0,271.0,448.0,2309.0,6522.0,825.0,7510.0,94845.0,5361.0,7191.0,174.0,235.0,202.0,597.0,6295.0,1161.0,5.0,14.0,11.0
27,520,Maharashtra,Raigarh,86708.0,11119.0,11298.0,19524.0,85226.0,22528.0,39656.0,6078.0,5169.0,979.0,9463.0,867.0,6256.0,58635.0,7911.0,16066.0,1070.0,3009.0,216.0,586.0,5073.0,1552.0,547.0,507.0,1668.0
27,521,Maharashtra,Pune,143004.0,64545.125,10075.0,18049.0,163026.75,60896.25,85617.0,16202.25,10072.0,2466.875,11884.0,1486.0,9393.625,118734.5,10062.0,18822.0,875.0,2661.0,332.0,1129.0,7776.0,1822.0,440.0,202.0,685.0
27,522,Maharashtra,Ahmadnagar,106714.0,39143.0,11062.0,19586.0,99344.0,31449.0,53595.0,14797.0,13971.0,1297.0,5092.0,867.0,3548.0,72106.0,4329.0,9786.0,578.0,1574.0,168.0,609.0,3004.0,763.0,371.0,195.0,663.0
27,523,Maharashtra,Bid,45804.0,17601.0,854.0,1502.0,38800.0,11546.0,18045.0,5051.0,5766.0,281.0,1999.0,278.0,1175.0,30302.0,1652.0,4468.0,178.0,593.0,36.0,198.0,972.0,347.0,149.0,111.0,412.0
27,524,Maharashtra,Latur,48684.0,28062.0,1454.0,2693.0,49038.0,17353.0,23780.0,4280.0,9652.0,370.0,2293.0,273.0,1572.0,40318.0,1998.0,4546.0,218.0,779.0,70.0,187.0,1337.0,295.0,138.0,74.0,275.0
27,525,Maharashtra,Osmanabad,38472.0,16863.0,956.0,1741.0,33298.0,9509.0,16307.0,3677.0,7118.0,362.0,2076.0,365.0,1203.0,24424.0,1787.0,4379.0,171.0,469.0,74.0,286.0,982.0,289.0,102.0,103.0,417.0
27,526,Maharashtra,Solapur,112425.0,48664.0,3208.0,5299.0,114144.0,35963.0,63510.0,9604.0,14641.0,1647.0,5174.0,916.0,3834.0,81423.0,4386.0,9271.0,342.0,1010.0,159.0,725.0,3262.0,788.0,176.0,156.0,603.0
27,527,Maharashtra,Satara,114406.0,32016.0,1239.0,2072.0,109778.0,30098.0,57187.0,16202.25,10528.0,1235.0,6830.0,1012.0,3462.0,75859.0,5629.0,15749.0,1306.0,4401.625,199.0,773.0,2832.0,1201.0,1248.0,346.0,1183.0
27,528,Maharashtra,Ratnagiri,107521.0,8689.0,1137.0,1641.0,91243.0,23332.0,37473.0,10679.0,6623.0,743.0,9446.0,799.0,3535.0,67656.0,6898.0,19660.0,1889.0,4401.625,204.0,454.0,2436.0,2548.0,1258.375,661.0,2726.0
27,529,Maharashtra,Sindhudurg,50124.0,8174.0,398.0,654.0,48592.0,10152.0,20482.0,6032.0,3519.0,499.0,9534.0,563.0,2815.0,28728.0,7616.0,10326.0,1953.0,3399.0,211.0,374.0,1932.0,1918.0,1217.0,739.0,1673.0
27,530,Maharashtra,Kolhapur,130063.0,47721.0,1366.0,2261.0,135385.0,36739.0,75377.0,16202.25,8902.0,2213.0,7305.0,1233.0,4738.0,89442.0,6230.0,16066.0,1221.0,4401.625,246.0,1001.0,3963.0,1075.0,887.0,253.0,1069.0
27,531,Maharashtra,Sangli,92181.0,34232.0,730.0,1308.0,91662.0,25280.0,48905.0,13678.0,10954.0,1269.0,5117.0,933.0,3410.0,62920.0,4095.0,11442.0,789.0,2986.0,163.0,672.0,2722.0,1022.0,564.0,220.0,747.0
28,532,Andhra Pradesh,Adilabad,94688.0,36746.0,18260.0,30556.375,73614.0,28117.0,38792.0,9495.0,12090.0,1194.0,9762.0,1749.0,6149.0,53177.0,8456.0,21277.0,445.0,986.0,285.0,1457.0,5047.0,1306.0,124.0,573.0,2199.0
28,533,Andhra Pradesh,Nizamabad,106548.0,42005.0,8053.0,13535.0,90043.0,40155.0,53427.0,10905.0,18562.75,2176.0,10823.0,2148.625,5218.0,65948.0,9155.0,19353.0,351.0,770.0,376.0,1606.5,4209.0,1668.0,120.0,859.0,2238.0
28,534,Andhra Pradesh,Karimnagar,143004.0,56389.0,3946.0,7234.0,103742.0,30909.0,54311.0,7820.0,18562.75,2359.0,9686.0,2148.625,5967.0,70654.0,8251.0,23867.0,314.0,736.0,338.0,1606.5,4882.0,1435.0,131.0,708.0,2926.0
28,535,Andhra Pradesh,Medak,99240.0,49328.0,5548.0,8575.0,100764.0,44120.0,60985.0,12872.0,18562.75,1449.0,12194.0,1571.0,4935.0,71705.0,10313.0,20631.0,382.0,807.0,344.0,1259.0,3992.0,1881.0,199.0,909.0,2750.0
28,536,Andhra Pradesh,Hyderabad,123901.0,25482.0,2285.0,3524.0,159485.0,52070.0,80042.0,737.0,938.0,2004.0,20094.375,1797.0,9393.625,109721.0,16859.5,27391.0,689.0,1245.0,500.0,1490.0,7776.0,1989.0,23.0,40.0,60.0
28,537,Andhra Pradesh,Rangareddy,141553.0,52982.0,9016.0,13937.0,150382.0,53905.0,83945.0,10070.0,11693.0,2353.0,16678.0,1729.0,9393.625,103664.0,14658.0,27614.0,731.0,1289.0,535.0,1320.0,7776.0,2020.0,128.0,503.0,1561.0
28,538,Andhra Pradesh,Mahbubnagar,140158.0,62672.0,15470.0,23102.0,137185.0,60896.25,85617.0,16202.25,18562.75,2466.875,14816.0,1342.0,5948.0,105267.0,13170.0,27328.0,745.0,1306.0,571.0,1132.0,5129.0,1646.0,217.0,711.0,2305.0
28,539,Andhra Pradesh,Nalgonda,123390.0,47024.0,10411.0,18152.0,91263.0,25686.0,48874.0,5751.0,17886.0,1123.0,6925.0,835.0,4260.0,61150.0,5909.0,19100.0,182.0,611.0,206.0,655.0,3449.0,1016.0,76.0,480.0,2065.0
28,540,Andhra Pradesh,Warangal,123369.0,44107.0,15003.0,28238.0,90449.0,25106.0,45367.0,6246.0,15078.0,1064.0,7722.0,971.0,4352.0,62466.0,6773.0,21696.0,284.0,768.0,217.0,804.0,3723.0,949.0,111.0,504.0,2467.0
28,541,Andhra Pradesh,Khammam,118242.0,37201.0,18704.375,30556.375,77842.0,25899.0,43186.0,4592.0,18562.75,578.0,7429.0,402.0,3688.0,53126.0,6308.0,17738.0,276.0,596.0,122.0,290.0,3034.0,1121.0,133.0,647.0,2146.0
28,542,Andhra Pradesh,Srikakulam,123854.0,25548.0,7043.0,13718.0,87699.0,33812.0,47985.0,4893.0,18562.75,1141.0,15358.0,970.0,6702.0,58168.0,13019.0,31227.75,457.0,979.0,315.0,730.0,4999.0,2339.0,243.0,1400.25,3829.875
28,543,Andhra Pradesh,Vizianagaram,93042.0,22269.0,9743.0,19462.0,61497.0,28197.0,41339.0,5502.0,15852.0,792.0,6644.0,423.0,4121.0,41711.0,5777.0,17422.0,262.0,924.0,144.0,341.0,3295.0,867.0,163.0,417.0,2150.0
28,544,Andhra Pradesh,Visakhapatnam,143004.0,29641.0,18704.375,30556.375,116720.0,43127.0,67266.0,8166.0,16385.0,1584.0,16607.0,1771.0,9393.625,75974.0,14055.0,31227.75,845.0,2391.0,486.0,1330.0,7776.0,2552.0,367.0,962.0,3829.875
28,545,Andhra Pradesh,East Godavari,143004.0,64545.125,9795.0,20742.0,132701.0,46689.0,83049.0,4523.0,18562.75,1455.0,13329.0,1244.0,8113.0,83012.0,11400.0,28478.0,245.0,425.0,207.0,942.0,6352.0,1929.0,74.0,1111.0,3829.875
28,546,Andhra Pradesh,West Godavari,143004.0,64207.0,4622.0,9880.0,95186.0,27925.0,59483.0,3407.0,18562.75,784.0,7009.0,800.0,4911.0,56619.0,6060.0,17490.0,132.0,261.0,107.0,575.0,3746.0,949.0,38.0,554.0,3037.0
28,547,Andhra Pradesh,Krishna,143004.0,64545.125,4763.0,9415.0,105667.0,31936.0,60650.0,2673.0,18562.75,1247.0,9160.0,871.0,7976.0,67793.0,8110.0,24386.0,197.0,515.0,223.0,682.0,6710.0,1050.0,80.0,518.0,2961.0
28,548,Andhra Pradesh,Guntur,143004.0,64545.125,7912.0,15331.0,113478.0,40756.0,73577.0,5887.0,18562.75,1315.0,7673.0,709.0,4971.0,72984.0,6740.0,21971.0,176.0,576.0,156.0,542.0,4196.0,933.0,87.0,511.0,2530.0
28,549,Andhra Pradesh,Prakasam,120193.0,51796.0,4691.0,8823.0,77654.0,30202.0,48986.0,5536.0,18562.75,890.0,5820.0,602.0,3581.0,53050.0,5116.0,18014.0,161.0,693.0,151.0,480.0,2952.0,704.0,107.0,350.0,1942.0
